Number,coords.x1,coords.x2
900,868019.0961,7915234.636
901,797909.7198,7917430.69
902,860454.5682,7916330.198
903,939153.8564,7914647.894
904,808363.1652,7919156.955
905,875659.4518,7917927.856
906,934455.4096,7916655.718
907,845342.0035,7919459.749
908,918352.0516,7917971.465
909,855787.3484,7920212.64
910,870008.5466,7919937.29
911,865304.9086,7921926.569
912,851118.2644,7924094.368
913,876721.8235,7923598.21
914,942178.5454,7922170.77
915,807524.2945,7925806.9
916,814175.8308,7926645.143
917,857791.8392,7925865.663
918,869190.9272,7926594.048
919,924214.6241,7925433.264
920,881540.8105,7927296.525
921,887252.1105,7928128.919
922,913818.7908,7927563.6
923,873989.8787,7929346.069
924,894861.8599,7928920.032
925,901503.7248,7928779.599
926,849345.1582,7930768.097
927,863573.5429,7930498.961
928,943284.0658,7928792.172
929,814286.5701,7933282.494
930,857918.0133,7932505.145
931,869321.0816,7933234.467
932,806730.701,7935304.07
933,879777.408,7933976.224
934,890216.0761,7933763.359
935,897808.4178,7933604.905
936,850399.3285,7936442.435
937,801085.6891,7938240.959
938,862752.5382,7937158.647
939,884580.0909,7936727.299
940,943440.2205,7935438.308
941,810586.7085,7939036.181
942,816278.5554,7938941.9
943,901685.475,7937321.331
944,873228.7622,7938853.644
945,855214.678,7940149.615
946,892232.2417,7939419.059
947,920715.2476,7938807.588
948,850504.7401,7942136.1
949,868538.673,7941794.077
950,880879.1848,7941550.131
951,812577.8493,7944697.613
952,861930.5206,7943820.529
953,912252.1971,7942793.861
954,874290.3284,7944530.503
955,886633.2849,7944283.124
956,949318.3152,7942902.668
957,854389.7514,7946811.699
958,892369.7032,7946065.432
959,939862.2428,7945025.244
960,880993.5026,7947246.901
961,916134.2003,7946510.136
962,865819.0416,7948494.799
963,812671.5098,7950391.994
964,900027.0846,7948756.373
965,947530.1093,7947698.335
966,825993.51,7952067.742
967,910516.9385,7950433.82
968,817465.0763,7953161.368
969,870640.7406,7952201.563
970,885837.8703,7951899.963
971,920038.68,7951176.817
972,953299.7974,7950414.546
973,876358.1912,7953039.719
974,810850.5156,7955169.644
975,864046.9699,7955179.03
976,905847.7371,7954335.979
977,822292.2112,7957829.373
978,882133.5144,7956726.351
979,901136.8157,7956336.805
980,916341.7411,7956011.485
981,887853.4626,7957561.639
982,817575.5934,7959808.187
983,868869.6762,7958887.796
984,894524.5297,7958375.779
985,926838.8034,7957681.792
986,862237.2911,7959964.95
987,910700.8965,7958986.092
988,921156.5238,7958758.784
989,943972.3467,7958242.883
990,956333.0202,7957952
991,810974.0451,7962766.607
992,951623.6117,7959966.593
993,878445.9615,7962503.182
994,899355.3465,7962078.834
995,905058.5625,7961959.122
996,915515.2148,7961735.218
997,820504.2166,7964509.917
998,891770.9266,7963186.269
999,885136.7261,7964271.535
1000,872799.4594,7965466.041
1001,957420.1356,7963635.477
1002,858579.1772,7967638.396
1003,922274.6013,7966343.877
1004,867151.4539,7968427.356
1005,893769.4263,7967900.482
1006,900424.862,7967762.975
1007,888084.2633,7968967.228
1008,906149.9209,7968594.143
1009,952754.0715,7967553.167
1010,877645.1443,7970126.119
1011,818730.3481,7972142.716
1012,911896.1853,7970374.773
1013,943307.0894,7970628.744
1014,862488.367,7973270.638
1015,871996.0976,7973089.447
1016,883406.3547,7972865.796
1017,741808.4028,7976112.55
1018,814025.2321,7975071.894
1019,892935.128,7973625.234
1020,933836.6617,7972748.085
1021,954769.1094,7972265.537
1022,901514.4712,7974399.984
1023,807402.5842,7977079.971
1024,820710.0701,7976863.465
1025,923413.7904,7974883.444
1026,960524.1692,7974033.31
1027,867332.6453,7977935.085
1028,880647.489,7977677.32
1029,886354.3029,7977564.026
1030,907281.6875,7977134.116
1031,918698.267,7976890.01
1032,811265.8439,7980821.49
1033,873075.5432,7979727.943
1034,898759.276,7979215.358
1035,931110.0445,7978521.079
1036,818887.343,7981648.376
1037,832199.1835,7981424.433
1038,914002.3457,7979846.928
1039,740953.1362,7983726.06
1040,826509.9935,7982472.409
1041,894041.3565,7981215.592
1042,959708.3214,7979767.135
1043,924511.4391,7981523.41
1044,883614.0177,7983328.545
1045,905498.6841,7982882.886
1046,813244.1498,7985544.965
1047,918842.437,7983551.184
1048,875088.3797,7985398.964
1049,944564.92,7983930.764
1050,954085.7722,7983710.135
1051,889399.0722,7987020.913
1052,900819.4552,7986788.492
1053,911289.1516,7986569.506
1054,932231.5514,7986114.496
1055,958891.5856,7985502.502
1056,739134.368,7990403.424
1057,817110.1448,7989287.419
1058,838053.8296,7989885.925
1059,920849.1732,7988269.431
1060,879005.5962,7991034.677
1061,885668.0637,7990903.742
1062,894234.6498,7990732.028
1063,906609.7374,7990477.302
1064,743935.6482,7994147.65
1065,916150.33,7991228.06
1066,935194.2432,7990811.508
1067,868572.7904,7993139.238
1068,901889.2406,7992480.187
1069,928549.4494,7991911.678
1070,815300.299,7995026.111
1071,911470.3115,7995137.923
1072,876260.6376,7996801.322
1073,882924.9078,7996671.689
1074,889608.5587,7997491.911
1075,743067.6685,8000817.065
1076,896293.2363,7998310.002
1077,903931.3244,7999106.302
1078,932506.4067,7998494.728
1079,811600.919,8001748.28
1080,817311.4139,8001656.471
1081,939196.4382,7999298.692
1082,965899.3236,7999634.044
1083,913515.9372,8001764.704
1084,926873.9396,8002431.092
1085,867836.082,8004581.686
1086,874502.4872,8004455.408
1087,881169.2603,8004326.852
1088,886883.9353,8004214.847
1089,814532.5674,8006461.91
1090,892617.9708,8005053.705
1091,900238.7238,8004899.588
1092,908812.684,8004722.646
1093,921198.4703,8004460.405
1094,931679.8641,8004232.358
1095,945974.3672,8003912.295
1096,811691.7799,8007459.497
1097,874538.877,8006360.24
1098,882158.8202,8006213.254
1099,895494.9076,8005948.869
1100,925983.3155,8005310.319
1101,904088.5494,8006726.822
1102,909805.2028,8006608.26
1103,888864.4265,8007987.449
1104,921259.8579,8007319.036
1105,931742.7886,8007091.272
1106,958475.918,8008392.757
1107,808910.633,8012265.192
1108,914649.7712,8010319.918
1109,798451.0107,8013379.074
1110,884175.657,8011892.112
1111,926107.3593,8011028.535
1112,814654.5263,8014079.241
1113,874666.0046,8013028.617
1114,895629.1841,8012618.436
1115,908018.3127,8012365.507
1116,901366.503,8013455.703
1117,921382.4047,8013037.554
1118,945215.7428,8012513.066
1119,889949.3181,8014638.441
1120,957655.5812,8014136.07
1121,810905.26,8017949.425
1122,914770.2164,8016038.919
1123,965307.6251,8014911.166
1124,803300.0077,8019020.512
1125,879521.773,8017702.069
1126,949116.5003,8016240.741
1127,923391.2255,8017763.456
1128,815728.8045,8021684.338
1129,898642.1864,8020186.099
1130,906269.2609,8020030.783
1131,942505.1803,8019252.591
1132,885314.6136,8021404.048
1133,892941.1657,8021253.972
1134,918684.5748,8020725.628
1135,928220.7098,8020521.39
1136,912029.6476,8021819.377
1137,795765.6266,8024851.702
1138,810057.3453,8024633.075
1139,973120.8657,8022361.899
1140,773880.5733,8027072.141
1141,922580.3684,8024459.278
1142,814866.9812,8027416.683
1143,900664.6942,8025868.588
1144,962669.5689,8024518.273
1145,892119.9132,8027947.422
1146,909287.1908,8027600.786
1147,803475.1848,8030453.92
1148,915984.0611,8028415.843
1149,926477.64,8028193.2
1150,811114.7842,8031289.092
1151,791155.6719,8035404.825
1152,912267.3749,8033265.405
1153,974303.1211,8031883.7
1154,781637.3299,8036495.072
1155,903700.044,8034395.45
1156,808343.9427,8037053.295
1157,816924.8976,8036918.716
1158,890362.3528,8035615.685
1159,897994.7467,8035464.714
1160,922803.631,8034953.755
1161,821723.0797,8038749.441
1162,886620.2988,8039506.381
1163,908568.3057,8039069.381
1164,916203.4065,8038911.695
1165,927657.0715,8038669.659
1166,972529.5564,8037657.995
1167,813185.8772,8041746.77
1168,892364.2019,8040348.958
1169,901907.2282,8040159.268
1170,818953.6441,8044517.616
1171,964979.1254,8041657.235
1172,809430.2411,8045621.131
1173,922030.8269,8043564.435
1174,931578.2688,8043360.876
1175,975508.0501,8042365.446
1176,905821.4699,8044854.559
1177,911549.2458,8044737.692
1178,814229.3783,8047454.688
1179,885813.3009,8047159.589
1180,898222.8282,8046916.989
1181,916362.2913,8046548.529
1182,821891.81,8049241.71
1183,807595.7482,8050420.162
1184,927861.0891,8048217.185
1185,972755.1318,8047209.805
1186,903053.6072,8049685.845
1187,934566.8476,8049028.621
1188,892569.8611,8050848.614
1189,912660.9222,8052356.817
1190,921256.5152,8052178.626
1191,897419.2453,8054574.368
1192,928938.3433,8053927.568
1193,821059.5746,8056891.141
1194,903187.5441,8056370.621
1195,953821.2682,8055294.08
1196,812499.3641,8058935.033
1197,946219.1475,8057375.902
1198,826848.2531,8060617.413
1199,893692.5906,8059424.744
1200,807785.2108,8062826.561
1201,831653.0352,8062449.089
1202,955840.4043,8060029.553
1203,912856.442,8061909.374
1204,973069.3273,8060590.033
1205,902365.6392,8063076.653
1206,907181.3699,8064892.12
1207,936808.0862,8064274.727
1208,964596.8855,8066526.17
1209,898656.7363,8068885.544
1210,952209.2134,8068719.469
1211,820346.8619,8072183.219
1212,969444.555,8069285.117
1213,812749.7915,8075167.78
1214,893971.0855,8073757.587
1215,835693.4389,8075758.006
1216,829020.8588,8076822.583
1217,819481.6495,8077930.028
1218,906493.3403,8078293.596
1219,812852.3745,8081855.635
1220,824319.6198,8081676.817
1221,897943.833,8081331.798
1222,913244.9633,8081028.089
1223,887443.6399,8082490.108
1224,818630.5554,8084634.045
1225,919022.6464,8082824.193
1226,901844.0602,8085082.461
1227,909496.0623,8084930.871
1228,969775.0853,8083636.524
1229,894210.9878,8086187.6
1230,811998.7701,8088560.253
1231,963118.9019,8085703.319
1232,885657.2461,8089220.728
1233,922010.4942,8088505.339
1234,898111.101,8089939.911
1235,916289.1117,8089579.395
1236,911543.4676,8091589.476
1237,934530.9121,8092073.838
1238,973780.3995,8091206.853
1239,796802.2671,8095478.723
1240,878093.4003,8094145.886
1241,904883.2974,8093636.196
1242,889592.1271,8094888.527
1243,919257.1693,8094305.765
1244,941272.011,8093845.603
1245,896308.4092,8095717.58
1246,874336.3092,8098042.757
1247,884861.7875,8097849.01
1248,910701.1444,8097350.554
1249,923164.1201,8098056.201
1250,916482.6906,8099149.804
1251,889700.6181,8100630.192
1252,901186.1334,8100410.288
1253,930862.6097,8099812.468
1254,944288.2324,8100486.007
1255,935690.2996,8101627.084
1256,895498.1701,8103392.621
1257,906985.8773,8103169.802
1258,920409.1787,8103859.237
1259,876389.3741,8105664.032
1260,912768.3686,8104970.894
1261,968318.134,8103788.949
1262,1011439.162,8102768.455
1263,900358.5999,8107130.118
1264,931959.984,8106495.699
1265,975090.4361,8106510.622
1266,980839.956,8106378.086
1267,917633.1303,8108705.427
1268,937747.1415,8108290.861
1269,882220.8708,8110345.601
1270,894668.5111,8110112.752
1271,909032.8784,8109834.759
1272,926292.2792,8110445.839
1273,1016374.924,8108401.444
1274,822917.2871,8114224.278
1275,947409.1644,8111918.883
1276,901445.6279,8113815.101
1277,939764.3398,8113040.515
1278,828690.498,8116048.799
1279,835391.5682,8115941.96
1280,934035.6233,8114119.341
1281,892861.9235,8115895.142
1282,906272.1017,8115637.926
1283,913935.7918,8115487.047
1284,920641.9671,8115352.703
1285,928306.6864,8115196.507
1286,1018412.072,8113148.309
1287,829678.0641,8117948.314
1288,897669.3679,8116762.151
1289,911080.7443,8116501.95
1290,917787.0503,8116368.596
1291,924493.7771,8116233.071
1292,937908.5206,8115955.506
1293,955158.6487,8115585.865
1294,963784.8435,8115395.653
1295,1019395.037,8114083.479
1296,930262.5179,8117073.388
1297,837368.1878,8119740.724
1298,906328.1119,8118511.908
1299,946574.266,8117689.252
1300,985877.7992,8116810.765
1301,971518.2455,8118099.512
1302,892970.1544,8121642.815
1303,939926.0681,8120707.081
1304,951428.7,8120461.736
1305,826895.9108,8123738.406
1306,915027.1509,8122175.098
1307,1017619.628,8119886.464
1308,903546.4884,8123358.411
1309,1024359.343,8120678.484
1310,910273.2757,8124186.283
1311,920815.7416,8123976.991
1312,934234.9456,8123702.894
1313,832687.359,8126520.971
1314,927544.7018,8124799.561
1315,947676.4042,8124378.864
1316,898810.0606,8126325.12
1317,953470.5642,8126172.781
1318,959224.0841,8126047.525
1319,1020617.037,8124612.4
1320,800167.6612,8129885.59
1321,917058.3,8127887.744
1322,941984.7367,8127377.328
1323,982263.6821,8126489.797
1324,825084.6855,8130472.51
1325,903657.2388,8129108.743
1326,923807.394,8129670.655
1327,892191.3781,8131243.709
1328,930538.4697,8130492.959
1329,977533.1499,8129477.269
1330,989045.5674,8129212.383
1331,897960.7343,8132094.163
1332,1027455.086,8129243.334
1333,821311.6877,8134363.349
1334,886475.6963,8133267.266
1335,908524.4933,8132850.627
1336,936331.5361,8132292.167
1337,944962.8241,8132111.33
1338,966064.6898,8131654.269
1339,984292.7683,8131242.368
1340,993887.9347,8131019.182
1341,870198.3424,8134518.73
1342,950737.9797,8132947.942
1343,806969.5487,8136493.868
1344,878842.052,8135323.801
1345,828063.0045,8137134.37
1346,916251.5494,8135576.88
1347,925841.3651,8135385.229
1348,896133.7277,8136923.847
1349,902845.5723,8136796.66
1350,931615.32,8136227.23
1351,977663.8259,8135233.913
1352,997817.0669,8134767.458
1353,1008375.325,8134515.368
1354,1029495.682,8133995.175
1355,957535.7579,8136640.347
1356,887540.028,8139001.771
1357,911513.1042,8138547.944
1358,946043.7464,8137846.303
1359,819497.2255,8141099.876
1360,872216.8058,8140236.578
1361,922082.1008,8139298.729
1362,963334.5552,8138433.688
1363,939368.4754,8139905.839
1364,971992.4287,8139202.028
1365,985429.0553,8138897.469
1366,993108.0072,8138719.567
1367,1004627.663,8138447.436
1368,905814.3685,8141536.486
1369,791747.5378,8144376.599
1370,915424.7166,8142309.387
1371,934611.1923,8141923.799
1372,1031561.091,8139708.562
1373,900096.1555,8143564.378
1374,926955.5426,8143039.498
1375,944225.9187,8142683.961
1376,952862.2153,8142500.872
1377,959579.8591,8142356.015
1378,814776.8814,8145963.922
1379,989357.3203,8142648.697
1380,895336.3447,8145572.796
1381,1000901.311,8143339.359
1382,803302.3989,8148048.727
1383,921256.639,8146033.052
1384,964441.6177,8145130.661
1385,972120.9327,8144960.958
1386,908802.8416,8147236.638
1387,939507.9337,8146622.5
1388,796632.949,8151019.327
1389,933789.279,8148660.39
1390,977945.7377,8147712.076
1391,985627.2054,8147537.705
1392,1034612.131,8146360.166
1393,880076.2162,8150649.452
1394,914615.5938,8150003.429
1395,926131.1457,8149775.538
1396,947246.3174,8149341.421
1397,954925.6615,8149178.321
1398,992371.2905,8148343.149
1399,903119.4803,8151184.541
1400,1003918.877,8149033.267
1401,814890.6339,8153633.566
1402,960727.1949,8150974.274
1403,884924.8217,8153441.26
1404,907953.996,8153012.216
1405,921389.9112,8152750.365
1406,941547.0097,8152341.584
1407,968429.4498,8151766.633
1408,998201.0495,8151090.15
1409,974212.3504,8152599.278
1410,981895.2485,8152426.705
1411,791918.7985,8156838.094
1412,897434.1945,8155131.171
1413,936786.7346,8154360.565
1414,1009774.2,8152738.406
1415,990583.5322,8154150.291
1416,796739.8553,8158689.744
1417,812084.2607,8158470.79
1418,818797.9534,8158371.516
1419,929145.6977,8156436.61
1420,949307.9696,8156021.272
1421,904206.4893,8157884.08
1422,914765.1535,8157681.441
1423,957970.8131,8156797.705
1424,970455.9499,8156526.001
1425,893666.5406,8159041.23
1426,964714.2939,8157612.739
1427,924403.0144,8159412.775
1428,941686.2489,8159062.346
1429,986828.9906,8158080.925
1430,998358.293,8157814.938
1431,1004123.5,8157679.59
1432,881224.2763,8161187.078
1433,910999.3996,8161595.649
1434,947488.203,8160863.129
1435,991676.9118,8159892.477
1436,1009934.964,8159464.685
1437,888937.5769,8162968.496
1438,936943.9431,8162041.941
1439,794914.5337,8165430.134
1440,863038.967,8164383.559
1441,869757.401,8164268.59
1442,905275.532,8163625.699
1443,931201.3808,8163119.163
1444,953291.4956,8162662.744
1445,979229.7438,8162097.649
1446,920657.0971,8164289.602
1447,970603.9948,8163250.273
1448,1015770.978,8162209.861
1449,958135.4474,8164481.759
1450,1000414.886,8163535.925
1451,913012.1358,8166359.607
1452,942785.608,8165765.421
1453,965842.0803,8165276.82
1454,988904.1299,8164763.237
1455,886144.3546,8167820.652
1456,895745.8498,8167645.71
1457,975471.8815,8166026.785
1458,995653.8706,8165569.863
1459,1008149.749,8165277.41
1460,800737.4968,8170147.151
1461,875600.4333,8168968.147
1462,925534.8478,8168036.406
1463,936100.8666,8167824.335
1464,951471.5874,8167506.523
1465,820903.108,8170815.169
1466,890979.973,8169654.107
1467,980319.7331,8167841.8
1468,920770.1005,8170052.067
1469,931336.5804,8169842.569
1470,962081.699,8169203.382
1471,864129.0073,8172046.704
1472,945767.0974,8170509.26
1473,971712.631,8169955.604
1474,990936.135,8169525.147
1475,1016894.379,8168916.53
1476,806549.4435,8173904.321
1477,905438.7741,8172268.355
1478,956357.0542,8171248.445
1479,1000571.794,8170264.82
1480,896812.4171,8173389.947
1481,985212.0345,8171578.621
1482,1011170.928,8170977.589
1483,917002.4786,8173969.32
1484,939100.4144,8173530.11
1485,951612.824,8174232.792
1486,975641.9854,8173715.706
1487,994869.7573,8173282.591
1488,818123.319,8177576.76
1489,883418.08,8176514.806
1490,912235.947,8175983.139
1491,933373.9272,8175568.63
1492,1006430.991,8173976.054
1493,892080.121,8177319.937
1494,945886.4623,8176274.945
1495,967032.4397,8175827.452
1496,989144.6368,8175337.286
1497,1016071.134,8174709.707
1498,804711.3886,8179690.633
1499,863282.2121,8178784.655
1500,960324.1818,8176933.341
1501,999744.2045,8176056.431
1502,846011.6806,8180028.865
1503,900761.4201,8179082.505
1504,921899.9475,8178679.928
1505,979572.7227,8177476.124
1506,872919.712,8180541.943
1507,937295.5377,8179335.174
1508,887346.1801,8181249.216
1509,906562.2138,8180896.459
1510,970961.536,8179589.493
1511,1010391.428,8178694.367
1512,914267.9743,8181711.523
1513,942140.5828,8181159.805
1514,985406.708,8180232.087
1515,810540.2648,8184409.174
1516,859520.5368,8183651.314
1517,895067.2848,8183031.828
1518,926780.6199,8182429.801
1519,948889.5408,8181982.558
1520,964272.5656,8181658.022
1521,1002741.151,8180798.472
1522,804792.5476,8185451.232
1523,867221.7055,8184483.001
1524,958524.0098,8182742.492
1525,993144.3956,8181981.658
1526,881649.7483,8185194.726
1527,901829.2369,8184829.972
1528,934508.7054,8184199.352
1529,1007618.528,8183572.289
1530,886488.3151,8187031.444
1531,908592.7657,8186626.423
1532,953777.0164,8185728.308
1533,998020.1424,8184757.498
1534,845189.125,8188688.643
1535,863443.4306,8188390.754
1536,872091.1526,8188244.268
1537,940335.2962,8186967.209
1538,974955.2088,8186237.17
1539,983612.1574,8186045.967
1540,914396.5764,8188439.548
1541,922087.2263,8188291.447
1542,960549.1397,8187509.824
1543,968243.3281,8187345.268
1544,851945.2142,8190502.241
1545,896151.0058,8189741.473
1546,929797.4618,8189102.065
1547,992313.5543,8187775.409
1548,1003859.573,8187510.662
1549,947125.3623,8189714.481
1550,868312.7725,8192153.588
1551,903876.4091,8191522.516
1552,841421.8713,8193553.198
1553,856796.6817,8193306.683
1554,886590.8752,8192798.024
1555,986605.6965,8190791.789
1556,1011625.702,8190217.867
1557,911603.684,8193301.268
1558,918334.2857,8193173.031
1559,924103.7137,8193061.448
1560,937566.9597,8192795.109
1561,955841.3842,8192420.248
1562,974119.2476,8192029.942
1563,964519.3991,8193199.301
1564,980875.3358,8192844.426
1565,996271.8125,8192499.12
1566,826092.0128,8196671.277
1567,831857.4384,8196584.32
1568,846272.1059,8196360.236
1569,863571.8598,8196078.707
1570,899140.3215,8195456.707
1571,944338.4778,8194582.46
1572,1006903.197,8194180.399
1573,838613.906,8198402.971
1574,852069.4347,8198190.159
1575,858797.7363,8198080.631
1576,931872.9763,8196757.298
1577,950149.5893,8196388.012
1578,969391.8042,8195982.64
1579,1017514.877,8194894.385
1580,914579.5585,8198054.649
1581,959790.4796,8197149.594
1582,985772.1858,8196587.035
1583,906903.9566,8199161.002
1584,978094.2138,8197719.327
1585,1001194.314,8197201.569
1586,901151.5729,8200229.338
1587,939645.4017,8200451.679
1588,945418.0687,8200334.901
1589,1009903.317,8198926.592
1590,855030.9836,8202949.916
1591,921385.9773,8201773.3
1592,956022.2205,8201079.088
1593,963720.8102,8200917.325
1594,972382.4676,8200732.081
1595,992596.1417,8200286.41
1596,932949.0985,8202510.107
1597,848331.9727,8204980.768
1598,862754.2179,8204746.845
1599,985900.4772,8202362.325
1600,1004193.188,8201948.951
1601,1017674.46,8201634.501
1602,833926.0062,8206166.506
1603,840655.7186,8206063.022
1604,905087.3512,8204967.575
1605,999422.8288,8203984.953
1606,942648.3052,8206166.915
1607,958047.3669,8205850.958
1608,966710.4128,8205668.451
1609,1009074.766,8204726.579
1610,827239.6235,8209152.052
1611,974432.368,8206466.036
1612,980208.9034,8206340.469
1613,951369.3069,8208878.07
1614,990843.1884,8208032.167
1615,846515.3031,8211742.164
1616,856132.7577,8211588.636
1617,904231.6325,8210757.646
1618,840760.0644,8212793.943
1619,937932.4508,8211075.552
1620,986070.9623,8210065.098
1621,867706.8172,8213322.663
1622,943727.208,8211922.503
1623,977425.1044,8211217.754
1624,995723.3327,8210813.416
1625,816747.1884,8215075.967
1626,928345.0183,8213189.894
1627,956262.1324,8212629.573
1628,969742.2113,8212346.328
1629,1001524.427,8211645.792
1630,963022.1608,8213451.872
1631,822545.1485,8216915.725
1632,831201.1235,8216787.538
1633,854286.5125,8216429.045
1634,902395.1416,8215604.263
1635,982303.2959,8214002.082
1636,948618.8237,8215676.049
1637,939009.9712,8216832.391
1638,954435.6945,8217483.768
1639,972734.2036,8217099.885
1640,991999.6664,8216679.302
1641,997780.1047,8216549.825
1642,818753.7144,8220818.809
1643,960233.8439,8218327.257
1644,966012.5433,8218206.216
1645,944845.0365,8219605.556
1646,980481.7717,8218860.273
1647,899612.442,8221431.581
1648,986283.1506,8219697.385
1649,936216.5608,8221703.975
1650,993091.8296,8222438.903
1651,950721.026,8224304.322
1652,965170.7748,8224006.071
1653,1000823.042,8223229.835
1654,943997.8126,8225403.463
1655,938237.6619,8226481.474
1656,958467.0788,8226073.16
1657,972919.2555,8225770.148
1658,978700.7498,8225646.29
1659,986409.973,8225478.787
1660,951743.0625,8227174.686
1661,990286.0994,8226357.781
1662,939238.9432,8228388.968
1663,945982.2745,8228254.76
1664,964287.9404,8227880.103
1665,974887.5612,8227656.259
1666,997054.3463,8227171.767
1667,958526.6909,8228963.566
1668,985509.4303,8228391.113
1669,934460.1681,8230410.165
1670,969146.4394,8229706.265
1671,1002881.47,8228969.708
1672,1057849.547,8227659.724
1673,1052085.625,8228768.7
1674,978825.1841,8231428.722
1675,949933.1324,8232994.688
1676,938389.3831,8234188.476
1677,974046.9628,8233459.455
1678,990434.6989,8233105.251
1679,944189.9813,8235037.773
1680,999133.3269,8233877.005
1681,1045427.776,8232793.712
1682,960593.1168,8235669.654
1683,984692.3163,8235159.753
1684,968324.3873,8236473.278
1685,1053193.842,8234533.478
1686,955813.3225,8237696.168
1687,1061927.052,8236246.866
1688,978990.5315,8239140.983
1689,1038791.181,8237781.534
1690,940449.343,8240896.49
1691,963584.5619,8240429.74
1692,993475.9331,8239791.23
1693,1000226.961,8239641.486
1694,973246.2454,8241192.362
1695,986746.3629,8240903.267
1696,1055243.426,8239310.818
1697,950127.0608,8242632.913
1698,1046581.113,8240489.439
1699,957859.2916,8243440.943
1700,1060117.537,8241121.199
1701,982007.5149,8244865.047
1702,995511.2604,8244571.262
1703,1037965.225,8243594.624
1704,1065958.176,8242906.626
1705,936706.5159,8246755.596
1706,944419.348,8246604.466
1707,968525.8688,8246115.015
1708,976241.2475,8245952.892
1709,990730.3774,8246606.356
1710,1052490.578,8245173.806
1711,952171.544,8248379.192
1712,963763.7074,8249108.175
1713,1044814.797,8247292.863
1714,1058330.89,8246961.673
1715,1068976.704,8247661.37
1716,938728.5927,8251539.01
1717,946443.2364,8251387.589
1718,980202.0449,8250693.864
1719,996603.6151,8250338.533
1720,1037138.369,8249409.042
1721,987940.9346,8251492.962
1722,1049712.376,8250071.945
1723,1063255.163,8250704.045
1724,956145.8757,8254088.153
1725,969651.0622,8253811.367
1726,962937.7503,8255880.171
1727,999605.0918,8255099.69
1728,1043046.79,8254097.846
1729,1055600.869,8253792.73
1730,1072986.733,8253358.63
1731,950416.1713,8257098.065
1732,976465.3917,8256564.495
1733,984185.0729,8256400.598
1734,1034379.467,8255270.496
1735,990961.2704,8257220.104
1736,1060501.684,8256571.19
1737,1067263.685,8256402.77
1738,1047968.589,8257844.383
1739,956281.9994,8260841.284
1740,970756.265,8260545.447
1741,1040265.203,8258995.72
1742,946652.6955,8261998.145
1743,1053811.08,8259635.384
1744,963075.766,8262634.358
1745,979482.6876,8262293.79
1746,1032584.543,8261110.023
1747,1072191.606,8260145.964
1748,986259.9949,8263115.375
1749,995913.6282,8262906.668
1750,1062553.463,8261353.71
1751,974717.3104,8265290.827
1752,1044244.255,8263733.05
1753,952537.8755,8266708.382
1754,960278.3935,8267518.732
1755,968965.6406,8267341.477
1756,1037527.836,8265825.937
1757,1050087.49,8265525.871
1758,1056851.195,8265361.397
1759,1068447.472,8265074.716
1760,947750.5082,8268733.976
1761,984432.1712,8267983.591
1762,992156.4799,8267818.032
1763,1074270.641,8265895.659
1764,978679.9162,8270036.981
1765,954564.3073,8271495.965
1766,1031844.407,8270792.509
1767,1041506.886,8270565.363
1768,1054069.831,8270263.899
1769,1063734.988,8270027.251
1770,962326.1984,8273271.722
